,County,State_Name,State,Fipcode,Population,Areaname,STCOU,Land Area 2010,Population Density
954,Pottawatomie,Kansas,KS,20149,24383,"Pottawatomie, KS",20149,841.02,28.992176167035268
955,Pratt,Kansas,KS,20151,9164,"Pratt, KS",20151,735.05,12.46717910346235
956,Rawlins,Kansas,KS,20153,2530,"Rawlins, KS",20153,1069.42,2.3657683604196666
957,Reno,Kansas,KS,20155,61998,"Reno, KS",20155,1255.35,49.387023539252006
958,Republic,Kansas,KS,20157,4636,"Republic, KS",20157,717.37,6.462494946819633
959,Rice,Kansas,KS,20159,9537,"Rice, KS",20159,726.24,13.132022471910112
960,Riley,Kansas,KS,20161,74232,"Riley, KS",20161,609.77,121.73770438034013
961,Rooks,Kansas,KS,20163,4920,"Rooks, KS",20163,890.53,5.5247998382985415
962,Rush,Kansas,KS,20165,3036,"Rush, KS",20165,717.76,4.229826125724476
963,Russell,Kansas,KS,20167,6856,"Russell, KS",20167,886.26,7.735878861733577
964,Saline,Kansas,KS,20169,54224,"Saline, KS",20169,720.23,75.28706107771129
965,Scott,Kansas,KS,20171,4823,"Scott, KS",20171,717.54,6.721576497477493
966,Sedgwick,Kansas,KS,20173,516042,"Sedgwick, KS",20173,997.51,517.330152078676
967,Seward,Kansas,KS,20175,21428,"Seward, KS",20175,639.5,33.50742767787334
968,Shawnee,Kansas,KS,20177,176875,"Shawnee, KS",20177,544.02,325.12591448843796
969,Sheridan,Kansas,KS,20179,2521,"Sheridan, KS",20179,895.96,2.813741684896647
970,Sherman,Kansas,KS,20181,5917,"Sherman, KS",20181,1056.07,5.602848296040983
971,Smith,Kansas,KS,20183,3583,"Smith, KS",20183,895.47,4.001250739834947
972,Stafford,Kansas,KS,20185,4156,"Stafford, KS",20185,792.05,5.247143488416135
973,Stanton,Kansas,KS,20187,2006,"Stanton, KS",20187,680.35,2.9484823987653415
974,Stevens,Kansas,KS,20189,5485,"Stevens, KS",20189,727.29,7.541695884722738
975,Sumner,Kansas,KS,20191,22836,"Sumner, KS",20191,1181.94,19.320777704452002
976,Thomas,Kansas,KS,20193,7777,"Thomas, KS",20193,1074.69,7.236505410862667
977,Trego,Kansas,KS,20195,2803,"Trego, KS",20195,889.48,3.1512793991995323
978,Wabaunsee,Kansas,KS,20197,6931,"Wabaunsee, KS",20197,794.3,8.725922195643964
979,Wallace,Kansas,KS,20199,1518,"Wallace, KS",20199,913.65,1.6614677392874733
980,Washington,Kansas,KS,20201,5406,"Washington, KS",20201,894.76,6.041843622870937
981,Wichita,Kansas,KS,20203,2119,"Wichita, KS",20203,718.57,2.9489124232851354
982,Wilson,Kansas,KS,20205,8525,"Wilson, KS",20205,570.42,14.945128151186847
983,Woodson,Kansas,KS,20207,3138,"Woodson, KS",20207,497.82,6.3034831866939856
984,Wyandotte,Kansas,KS,20209,165429,"Wyandotte, KS",20209,151.6,1091.2203166226914
985,Adair,Kentucky,KY,21001,19202,"Adair, KY",21001,405.28,47.37958941966048
986,Allen,Kentucky,KY,21003,21315,"Allen, KY",21003,344.34,61.90102805366789
987,Anderson,Kentucky,KY,21005,22747,"Anderson, KY",21005,201.83,112.70376059059603
988,Ballard,Kentucky,KY,21007,7888,"Ballard, KY",21007,246.66,31.979242682234656
989,Barren,Kentucky,KY,21009,44249,"Barren, KY",21009,487.54,90.75973253476637
990,Bath,Kentucky,KY,21011,12500,"Bath, KY",21011,278.79,44.836615373578674
991,Bell,Kentucky,KY,21013,26032,"Bell, KY",21013,359.0,72.5125348189415
992,Boone,Kentucky,KY,21015,133581,"Boone, KY",21015,246.36,542.2187043351194
993,Bourbon,Kentucky,KY,21017,19788,"Bourbon, KY",21017,289.72,68.30042799944773
994,Boyd,Kentucky,KY,21019,46718,"Boyd, KY",21019,159.86,292.2432128112098
995,Boyle,Kentucky,KY,21021,30060,"Boyle, KY",21021,180.17,166.84242659710276
996,Bracken,Kentucky,KY,21023,8303,"Bracken, KY",21023,205.61,40.3822771265989
997,Breathitt,Kentucky,KY,21025,12630,"Breathitt, KY",21025,492.41,25.64935724294795
998,Breckinridge,Kentucky,KY,21027,20477,"Breckinridge, KY",21027,567.17,36.10381367138601
999,Bullitt,Kentucky,KY,21029,81676,"Bullitt, KY",21029,297.02,274.98484950508384
1000,Butler,Kentucky,KY,21031,12879,"Butler, KY",21031,426.09,30.226008589734565
1001,Caldwell,Kentucky,KY,21033,12747,"Caldwell, KY",21033,344.79,36.970329765944484
1002,Calloway,Kentucky,KY,21035,39001,"Calloway, KY",21035,385.02,101.29603656952887
1003,Campbell,Kentucky,KY,21037,93584,"Campbell, KY",21037,151.31,618.4918379485823
1004,Carlisle,Kentucky,KY,21039,4760,"Carlisle, KY",21039,189.43,25.12801562582484
1005,Carroll,Kentucky,KY,21041,10631,"Carroll, KY",21041,128.57,82.68647429415883
1006,Carter,Kentucky,KY,21043,26797,"Carter, KY",21043,409.5,65.43833943833944
1007,Casey,Kentucky,KY,21045,16159,"Casey, KY",21045,444.23,36.37530108277244
1008,Christian,Kentucky,KY,21047,70461,"Christian, KY",21047,717.5,98.2034843205575
1009,Clark,Kentucky,KY,21049,36263,"Clark, KY",21049,252.46,143.6385962132615
1010,Clay,Kentucky,KY,21051,19901,"Clay, KY",21051,469.25,42.41022908897176
1011,Clinton,Kentucky,KY,21053,10218,"Clinton, KY",21053,197.25,51.80228136882129
1012,Crittenden,Kentucky,KY,21055,8806,"Crittenden, KY",21055,359.95,24.46450895957772
1013,Cumberland,Kentucky,KY,21057,6614,"Cumberland, KY",21057,305.18,21.672455599973784
1014,Daviess,Kentucky,KY,21059,101511,"Daviess, KY",21059,458.35,221.47049198210973
1015,Edmonson,Kentucky,KY,21061,12150,"Edmonson, KY",21061,302.88,40.1148969889065
1016,Elliott,Kentucky,KY,21063,7517,"Elliott, KY",21063,234.32,32.080061454421305
1017,Estill,Kentucky,KY,21065,14106,"Estill, KY",21065,253.08,55.73731626363205
1018,Fayette,Kentucky,KY,21067,323152,"Fayette, KY",21067,283.65,1139.2631764498503
1019,Fleming,Kentucky,KY,21069,14581,"Fleming, KY",21069,348.54,41.83450966890457
1020,Floyd,Kentucky,KY,21071,35589,"Floyd, KY",21071,393.35,90.476674717173
1021,Franklin,Kentucky,KY,21073,50991,"Franklin, KY",21073,207.75,245.44404332129963
1022,Fulton,Kentucky,KY,21075,5969,"Fulton, KY",21075,205.5,29.046228710462287
1023,Gallatin,Kentucky,KY,21077,8869,"Gallatin, KY",21077,101.23,87.61236787513583
1024,Garrard,Kentucky,KY,21079,17666,"Garrard, KY",21079,230.08,76.78198887343532
1025,Grant,Kentucky,KY,21081,25069,"Grant, KY",21081,257.97,97.17796643020505
1026,Graves,Kentucky,KY,21083,37266,"Graves, KY",21083,551.74,67.54268314785949
1027,Grayson,Kentucky,KY,21085,26427,"Grayson, KY",21085,496.7,53.20515401650896
1028,Green,Kentucky,KY,21087,10941,"Green, KY",21087,286.03,38.25123238821103
1029,Greenup,Kentucky,KY,21089,35098,"Greenup, KY",21089,344.4,101.91056910569107
1030,Hancock,Kentucky,KY,21091,8722,"Hancock, KY",21091,187.65,46.480149213962164
1031,Hardin,Kentucky,KY,21093,110958,"Hardin, KY",21093,623.28,178.02271852137082
1032,Harlan,Kentucky,KY,21095,26010,"Harlan, KY",21095,465.83,55.835819934310805
1033,Harrison,Kentucky,KY,21097,18886,"Harrison, KY",21097,306.36,61.646429037733384
1034,Hart,Kentucky,KY,21099,19035,"Hart, KY",21099,412.09,46.19136596374579
1035,Henderson,Kentucky,KY,21101,45210,"Henderson, KY",21101,436.67,103.53356081251287
1036,Henry,Kentucky,KY,21103,16126,"Henry, KY",21103,286.28,56.329467654045
1037,Hickman,Kentucky,KY,21105,4380,"Hickman, KY",21105,242.27,18.079002765509554
1038,Hopkins,Kentucky,KY,21107,44686,"Hopkins, KY",21107,542.0,82.44649446494465
1039,Jackson,Kentucky,KY,21109,13329,"Jackson, KY",21109,345.2,38.61239860950174
1040,Jefferson,Kentucky,KY,21111,766757,"Jefferson, KY",21111,380.42,2015.5538615214762
1041,Jessamine,Kentucky,KY,21113,54115,"Jessamine, KY",21113,172.12,314.4027422728329
1042,Johnson,Kentucky,KY,21115,22188,"Johnson, KY",21115,261.95,84.70318763122734
1043,Kenton,Kentucky,KY,21117,166998,"Kenton, KY",21117,160.25,1042.1092043681747
1044,Knott,Kentucky,KY,21119,14806,"Knott, KY",21119,351.52,42.119936276741015
1045,Knox,Kentucky,KY,21121,31145,"Knox, KY",21121,386.3,80.6238674605229
1046,Larue,Kentucky,KY,21123,14398,"Larue, KY",21123,261.52,55.05506271030897
1047,Laurel,Kentucky,KY,21125,60813,"Laurel, KY",21125,433.95,140.13826477704805
1048,Lawrence,Kentucky,KY,21127,15317,"Lawrence, KY",21127,415.6,36.855149181905674
1049,Lee,Kentucky,KY,21129,7403,"Lee, KY",21129,208.86,35.444795556832325
1050,Leslie,Kentucky,KY,21131,9877,"Leslie, KY",21131,400.84,24.640754415726974
1051,Letcher,Kentucky,KY,21133,21553,"Letcher, KY",21133,337.91,63.783255896540496
1052,Lewis,Kentucky,KY,21135,13275,"Lewis, KY",21135,482.84,27.493579653715518
1053,Lincoln,Kentucky,KY,21137,24549,"Lincoln, KY",21137,334.1,73.47800059862317
1054,Livingston,Kentucky,KY,21139,9194,"Livingston, KY",21139,313.13,29.36160700028742
1055,Logan,Kentucky,KY,21141,27102,"Logan, KY",21141,552.13,49.08626591563581
1056,Lyon,Kentucky,KY,21143,8210,"Lyon, KY",21143,213.84,38.39319117096895
1057,McCracken,Kentucky,KY,21145,65418,"McCracken, KY",21145,248.74,262.9975074374849
1058,McCreary,Kentucky,KY,21147,17231,"McCreary, KY",21147,426.8,40.37253983130272
1059,McLean,Kentucky,KY,21149,9207,"McLean, KY",21149,252.47,36.4676991325702
1060,Madison,Kentucky,KY,21151,92987,"Madison, KY",21151,437.29,212.6437833016991
1061,Magoffin,Kentucky,KY,21153,12161,"Magoffin, KY",21153,308.44,39.42744131759824
1062,Marion,Kentucky,KY,21155,19273,"Marion, KY",21155,343.01,56.18786624296668
1063,Marshall,Kentucky,KY,21157,31100,"Marshall, KY",21157,301.25,103.23651452282158
1064,Martin,Kentucky,KY,21159,11195,"Martin, KY",21159,229.61,48.75658725665258
1065,Mason,Kentucky,KY,21161,17070,"Mason, KY",21161,240.13,71.08649481530837
1066,Meade,Kentucky,KY,21163,28572,"Meade, KY",21163,305.42,93.54986575862746
1067,Menifee,Kentucky,KY,21165,6489,"Menifee, KY",21165,203.59,31.872881772189203
1068,Mercer,Kentucky,KY,21167,21933,"Mercer, KY",21167,248.8,88.15514469453376
1069,Metcalfe,Kentucky,KY,21169,10071,"Metcalfe, KY",21169,289.65,34.76954945624029
1070,Monroe,Kentucky,KY,21171,10650,"Monroe, KY",21171,329.37,32.33445669004463
1071,Montgomery,Kentucky,KY,21173,28157,"Montgomery, KY",21173,197.37,142.66099204539697
1072,Morgan,Kentucky,KY,21175,13309,"Morgan, KY",21175,381.13,34.91984362291082
1073,Muhlenberg,Kentucky,KY,21177,30622,"Muhlenberg, KY",21177,467.08,65.56050355399503
1074,Nelson,Kentucky,KY,21179,46233,"Nelson, KY",21179,417.51,110.73507221383919
1075,Nicholas,Kentucky,KY,21181,7269,"Nicholas, KY",21181,195.17,37.244453553312496
1076,Ohio,Kentucky,KY,21183,23994,"Ohio, KY",21183,587.27,40.85684608442454
1077,Oldham,Kentucky,KY,21185,66799,"Oldham, KY",21185,187.22,356.79414592458073
1078,Owen,Kentucky,KY,21187,10901,"Owen, KY",21187,351.1,31.048134434634004
1079,Owsley,Kentucky,KY,21189,4415,"Owsley, KY",21189,197.41,22.3646218529963
1080,Pendleton,Kentucky,KY,21191,14590,"Pendleton, KY",21191,277.16,52.64107374801558
1081,Perry,Kentucky,KY,21193,25758,"Perry, KY",21193,339.67,75.8324255895428
1082,Pike,Kentucky,KY,21195,57876,"Pike, KY",21195,786.83,73.55591423814546
1083,Powell,Kentucky,KY,21197,12359,"Powell, KY",21197,178.98,69.05240809028942
1084,Pulaski,Kentucky,KY,21199,64979,"Pulaski, KY",21199,658.41,98.69078537689282
1085,Robertson,Kentucky,KY,21201,2108,"Robertson, KY",21201,99.91,21.098989090181163
1086,Rockcastle,Kentucky,KY,21203,16695,"Rockcastle, KY",21203,316.55,52.740483335965884
1087,Rowan,Kentucky,KY,21205,24460,"Rowan, KY",21205,279.8,87.41958541815582
1088,Russell,Kentucky,KY,21207,17923,"Russell, KY",21207,253.66,70.6575731293858
1089,Scott,Kentucky,KY,21209,57004,"Scott, KY",21209,281.77,202.30684600915643
1090,Shelby,Kentucky,KY,21211,49024,"Shelby, KY",21211,379.64,129.132862712043
1091,Simpson,Kentucky,KY,21213,18572,"Simpson, KY",21213,234.2,79.2997438087105
1092,Spencer,Kentucky,KY,21215,19351,"Spencer, KY",21215,186.68,103.65866723805442
1093,Taylor,Kentucky,KY,21217,25769,"Taylor, KY",21217,266.33,96.75590432921564
1094,Todd,Kentucky,KY,21219,12294,"Todd, KY",21219,374.5,32.82777036048064
1095,Trigg,Kentucky,KY,21221,14651,"Trigg, KY",21221,441.43,33.18986022698956
1096,Trimble,Kentucky,KY,21223,8471,"Trimble, KY",21223,151.65,55.858885591823274
1097,Union,Kentucky,KY,21225,14381,"Union, KY",21225,342.85,41.945457197024936
1098,Warren,Kentucky,KY,21227,132896,"Warren, KY",21227,541.6,245.37666174298374
1099,Washington,Kentucky,KY,21229,12095,"Washington, KY",21229,297.27,40.6869176169812
1100,Wayne,Kentucky,KY,21231,20333,"Wayne, KY",21231,458.17,44.37872405439029
1101,Webster,Kentucky,KY,21233,12942,"Webster, KY",21233,331.94,38.98897391094776
1102,Whitley,Kentucky,KY,21235,36264,"Whitley, KY",21235,437.83,82.82666788479547
1103,Wolfe,Kentucky,KY,21237,7157,"Wolfe, KY",21237,222.17,32.21407030652203
1104,Woodford,Kentucky,KY,21239,26734,"Woodford, KY",21239,188.78,141.61457781544655
1105,Acadia,Louisiana,LA,22001,62045,"Acadia, LA",22001,655.12,94.70783978507754
1106,Allen,Louisiana,LA,22003,25627,"Allen, LA",22003,761.85,33.637855220843996
1107,Ascension,Louisiana,LA,22005,126604,"Ascension, LA",22005,289.98,436.5956272846403
1108,Assumption,Louisiana,LA,22007,21891,"Assumption, LA",22007,338.66,64.64005196952695
1109,Avoyelles,Louisiana,LA,22009,40144,"Avoyelles, LA",22009,832.43,48.225075982364885
1110,Beauregard,Louisiana,LA,22011,37497,"Beauregard, LA",22011,1157.34,32.39929493493701
1111,Bienville,Louisiana,LA,22013,13241,"Bienville, LA",22013,811.27,16.32132335720537
1112,Bossier,Louisiana,LA,22015,127039,"Bossier, LA",22015,840.06,151.2261028974121
1113,Caddo,Louisiana,LA,22017,240204,"Caddo, LA",22017,878.54,273.41270744644527
1114,Calcasieu,Louisiana,LA,22019,203436,"Calcasieu, LA",22019,1063.66,191.26036515427862
1115,Caldwell,Louisiana,LA,22021,9918,"Caldwell, LA",22021,529.43,18.733354740003403
1116,Cameron,Louisiana,LA,22023,6973,"Cameron, LA",22023,1284.89,5.4269237055312125
1117,Catahoula,Louisiana,LA,22025,9494,"Catahoula, LA",22025,708.03,13.409036340268068
1118,Claiborne,Louisiana,LA,22027,15670,"Claiborne, LA",22027,754.88,20.75826621449767
1119,Concordia,Louisiana,LA,22029,19259,"Concordia, LA",22029,696.92,27.63444871721288
1120,De Soto,Louisiana,LA,22031,27463,"De Soto, LA",22031,875.58,31.36549487197058
1121,East Baton Rouge,Louisiana,LA,22033,440059,"East Baton Rouge, LA",22033,455.37,966.3767924984079
1122,East Carroll,Louisiana,LA,22035,6861,"East Carroll, LA",22035,420.7,16.308533396719753
1123,East Feliciana,Louisiana,LA,22037,19135,"East Feliciana, LA",22037,453.41,42.2024216492799
1124,Evangeline,Louisiana,LA,22039,33395,"Evangeline, LA",22039,662.38,50.416679247561824
1125,Franklin,Louisiana,LA,22041,20015,"Franklin, LA",22041,624.59,32.045021534126384
1126,Grant,Louisiana,LA,22043,22389,"Grant, LA",22043,643.03,34.817971167752674
1127,Iberia,Louisiana,LA,22045,69830,"Iberia, LA",22045,574.11,121.63174304575777
1128,Iberville,Louisiana,LA,22047,32511,"Iberville, LA",22047,618.63,52.55322244314049
1129,Jackson,Louisiana,LA,22049,15744,"Jackson, LA",22049,569.18,27.660845426754282
1130,Jefferson,Louisiana,LA,22051,432493,"Jefferson, LA",22051,295.63,1462.953692115144
1131,Jefferson Davis,Louisiana,LA,22053,31368,"Jefferson Davis, LA",22053,651.33,48.15991893510202
1132,Lafayette,Louisiana,LA,22055,244390,"Lafayette, LA",22055,268.72,909.4596606132777
1133,Lafourche,Louisiana,LA,22057,97614,"Lafourche, LA",22057,1068.21,91.38090824837812
1134,La Salle,Louisiana,LA,22059,14892,"La Salle, LA",22059,624.68,23.83940577575719
1135,Lincoln,Louisiana,LA,22061,46742,"Lincoln, LA",22061,471.74,99.08424131937083
1136,Livingston,Louisiana,LA,22063,140789,"Livingston, LA",22063,648.17,217.20999120601078
1137,Madison,Louisiana,LA,22065,10951,"Madison, LA",22065,624.44,17.53731343283582
1138,Morehouse,Louisiana,LA,22067,24874,"Morehouse, LA",22067,794.93,31.290805479727776
1139,Natchitoches,Louisiana,LA,22069,38158,"Natchitoches, LA",22069,1252.25,30.471551207825915
1140,Orleans,Louisiana,LA,22071,390144,"Orleans, LA",22071,169.42,2302.8213906268447
1141,Ouachita,Louisiana,LA,22073,153279,"Ouachita, LA",22073,610.41,251.1082714896545
1142,Plaquemines,Louisiana,LA,22075,23197,"Plaquemines, LA",22075,779.91,29.743175494608355
1143,Pointe Coupee,Louisiana,LA,22077,21730,"Pointe Coupee, LA",22077,557.35,38.988068538620254
1144,Rapides,Louisiana,LA,22079,129648,"Rapides, LA",22079,1317.96,98.37020850405172
1145,Red River,Louisiana,LA,22081,8442,"Red River, LA",22081,389.09,21.69677966537305
1146,Richland,Louisiana,LA,22083,20122,"Richland, LA",22083,559.04,35.993846594161425
1147,Sabine,Louisiana,LA,22085,23884,"Sabine, LA",22085,866.66,27.55867352825791
1148,St Bernard,Louisiana,LA,22087,47244,"St. Bernard, LA",22087,377.52,125.14303877940242
1149,St Charles,Louisiana,LA,22089,53100,"St. Charles, LA",22089,279.08,190.2680235058048
1150,St Helena,Louisiana,LA,22091,10132,"St. Helena, LA",22091,408.4,24.809010773751226
1151,St James,Louisiana,LA,22093,21096,"St. James, LA",22093,241.54,87.33957108553449
1152,St John the Baptist,Louisiana,LA,22095,42837,"St. John the Baptist, LA",22095,213.07,201.0466044023091
1153,St Landry,Louisiana,LA,22097,82124,"St. Landry, LA",22097,923.88,88.89033207775901
1154,St Martin,Louisiana,LA,22099,53431,"St. Martin, LA",22099,737.65,72.43408120382296
1155,St Mary,Louisiana,LA,22101,49348,"St. Mary, LA",22101,555.38,88.85447801505276
1156,St Tammany,Louisiana,LA,22103,260419,"St. Tammany, LA",22103,845.55,307.98770031340547
1157,Tangipahoa,Louisiana,LA,22105,134758,"Tangipahoa, LA",22105,791.28,170.30381154584975
1158,Tensas,Louisiana,LA,22107,4334,"Tensas, LA",22107,602.78,7.190019575964698
1159,Terrebonne,Louisiana,LA,22109,110461,"Terrebonne, LA",22109,1231.82,89.67300417268757
1160,Union,Louisiana,LA,22111,22108,"Union, LA",22111,876.99,25.208953351805608
1161,Vermilion,Louisiana,LA,22113,59511,"Vermilion, LA",22113,1173.2,50.725366518922606
1162,Vernon,Louisiana,LA,22115,47429,"Vernon, LA",22115,1327.91,35.71702901552063
1163,Washington,Louisiana,LA,22117,46194,"Washington, LA",22117,669.53,68.99466790136364
1164,Webster,Louisiana,LA,22119,38340,"Webster, LA",22119,593.03,64.65102945888067
1165,West Baton Rouge,Louisiana,LA,22121,26465,"West Baton Rouge, LA",22121,192.39,137.5591246946307
1166,West Carroll,Louisiana,LA,22123,10830,"West Carroll, LA",22123,359.65,30.11260948144029
1167,West Feliciana,Louisiana,LA,22125,15568,"West Feliciana, LA",22125,403.21,38.61015351801791
1168,Winn,Louisiana,LA,22127,13904,"Winn, LA",22127,950.09,14.634403056552536
1169,Androscoggin,Maine,ME,23001,108277,"Androscoggin, ME",23001,467.93,231.39572158228793
1170,Aroostook,Maine,ME,23003,67055,"Aroostook, ME",23003,6671.33,10.051219172189054
1171,Cumberland,Maine,ME,23005,295003,"Cumberland, ME",23005,835.24,353.1954887218045
1172,Franklin,Maine,ME,23007,30199,"Franklin, ME",23007,1696.61,17.799612167793423
1173,Hancock,Maine,ME,23009,54987,"Hancock, ME",23009,1586.89,34.65079495113083
1174,Kennebec,Maine,ME,23011,122302,"Kennebec, ME",23011,867.52,140.97888233124308
1175,Knox,Maine,ME,23013,39772,"Knox, ME",23013,365.13,108.92558814668749
1176,Lincoln,Maine,ME,23015,34634,"Lincoln, ME",23015,455.82,75.98174718090475
1177,Oxford,Maine,ME,23017,57975,"Oxford, ME",23017,2076.84,27.915005489108452
1178,Penobscot,Maine,ME,23019,152148,"Penobscot, ME",23019,3397.36,44.784185367461795
1179,Piscataquis,Maine,ME,23021,16785,"Piscataquis, ME",23021,3960.86,4.237716051564559
1180,Sagadahoc,Maine,ME,23023,35856,"Sagadahoc, ME",23023,253.7,141.33228222309816
1181,Somerset,Maine,ME,23025,50484,"Somerset, ME",23025,3924.4,12.864132096626236
1182,Waldo,Maine,ME,23027,39715,"Waldo, ME",23027,729.92,54.410072336694434
1183,Washington,Maine,ME,23029,31379,"Washington, ME",23029,2562.66,12.244698867582903
1184,York,Maine,ME,23031,207641,"York, ME",23031,990.71,209.58807320002825
1185,Allegany,Maryland,MD,24001,70416,"Allegany, MD",24001,424.16,166.01282534892493
1186,Anne Arundel,Maryland,MD,24003,579234,"Anne Arundel, MD",24003,414.9,1396.0809833694866
1187,Baltimore,Maryland,MD,24005,827370,"Baltimore, MD",24005,598.3,1382.8681263580145
1188,Calvert,Maryland,MD,24009,92525,"Calvert, MD",24009,213.15,434.0839784189538
1189,Caroline,Maryland,MD,24011,33406,"Caroline, MD",24011,319.42,104.58330724438044
1190,Carroll,Maryland,MD,24013,168447,"Carroll, MD",24013,447.6,376.3337801608579
1191,Cecil,Maryland,MD,24015,102855,"Cecil, MD",24015,346.27,297.03699425303955
1192,Charles,Maryland,MD,24017,163257,"Charles, MD",24017,457.75,356.65101037684326
1193,Dorchester,Maryland,MD,24019,31929,"Dorchester, MD",24019,540.77,59.04358599774396
1194,Frederick,Maryland,MD,24021,259547,"Frederick, MD",24021,660.22,393.121989639817
1195,Garrett,Maryland,MD,24023,29014,"Garrett, MD",24023,647.1,44.836964920414154
1196,Harford,Maryland,MD,24025,255441,"Harford, MD",24025,437.09,584.412821158114
1197,Howard,Maryland,MD,24027,325690,"Howard, MD",24027,250.74,1298.9152109755125
1198,Kent,Maryland,MD,24029,19422,"Kent, MD",24029,277.03,70.10793054903802
1199,Montgomery,Maryland,MD,24031,1050688,"Montgomery, MD",24031,491.25,2138.805089058524
1200,Prince Georges,Maryland,MD,24033,909327,"Prince George's, MD",24033,482.69,1883.8737077627463
1201,Queen Annes,Maryland,MD,24035,50381,"Queen Anne's, MD",24035,371.91,135.4655696270603
1202,St Marys,Maryland,MD,24037,113510,"St. Mary's, MD",24037,357.18,317.7949493252702
1203,Somerset,Maryland,MD,24039,25616,"Somerset, MD",24039,319.72,80.12010509195545
